schema_version,run_id,suite,grammar_id,parser,case_id,metric,value
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n007,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n007,representative_tree_nodes,224
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n007,successful_ends,7
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n003,cached_endpoints,17
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n003,memo_entries,13
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n003,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n003,representative_tree_nodes,76
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n003,successful_ends,3
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n009,cached_endpoints,45
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n009,memo_entries,10
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n009,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n009,representative_tree_nodes,420
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n009,successful_ends,9
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n011,cached_endpoints,66
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n011,memo_entries,12
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n011,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n011,representative_tree_nodes,704
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n011,successful_ends,11
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n013,cached_endpoints,91
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n013,memo_entries,14
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n013,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n013,representative_tree_nodes,1092
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n013,successful_ends,13
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n015,cached_endpoints,120
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n015,memo_entries,16
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n015,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n015,representative_tree_nodes,1600
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n015,successful_ends,15
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n005,cached_endpoints,63
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n005,memo_entries,31
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n005,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n005,representative_tree_nodes,376
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n005,successful_ends,5
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n001,cached_endpoints,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n001,memo_entries,2
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n001,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n001,representative_tree_nodes,4
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n001,successful_ends,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n003,cached_endpoints,4
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n003,memo_entries,4
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n003,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n003,representative_tree_nodes,18
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n003,successful_ends,2
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n005,cached_endpoints,9
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n005,memo_entries,6
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n005,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n005,representative_tree_nodes,48
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n005,successful_ends,3
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n017,cached_endpoints,153
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n017,memo_entries,18
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n017,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n017,representative_tree_nodes,2244
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n017,successful_ends,17
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n007,cached_endpoints,16
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n007,memo_entries,8
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n007,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n007,representative_tree_nodes,100
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n007,successful_ends,4
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n009,cached_endpoints,25
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n009,memo_entries,10
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n009,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n009,representative_tree_nodes,180
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n009,successful_ends,5
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n011,cached_endpoints,36
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n011,memo_entries,12
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n011,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n011,representative_tree_nodes,294
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n011,successful_ends,6
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n013,cached_endpoints,49
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n013,memo_entries,14
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n013,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n013,representative_tree_nodes,448
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n013,successful_ends,7
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n019,cached_endpoints,190
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n019,memo_entries,20
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n019,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n019,representative_tree_nodes,3040
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n019,successful_ends,19
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n015,cached_endpoints,64
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n015,memo_entries,16
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n015,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n015,representative_tree_nodes,648
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n015,successful_ends,8
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n017,cached_endpoints,81
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n017,memo_entries,18
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n017,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n017,representative_tree_nodes,900
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n017,successful_ends,9
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n021,cached_endpoints,231
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n021,memo_entries,22
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n021,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n021,representative_tree_nodes,4004
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n021,successful_ends,21
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n019,cached_endpoints,100
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n019,memo_entries,20
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n019,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n019,representative_tree_nodes,1210
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n019,successful_ends,10
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n021,cached_endpoints,121
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n021,memo_entries,22
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n021,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n021,representative_tree_nodes,1584
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n021,successful_ends,11
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n007,cached_endpoints,161
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n007,memo_entries,57
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n007,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n007,representative_tree_nodes,1236
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n007,successful_ends,7
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n023,cached_endpoints,276
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n023,memo_entries,24
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n023,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n023,representative_tree_nodes,5152
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n023,successful_ends,23
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n023,cached_endpoints,144
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n023,memo_entries,24
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n023,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n023,representative_tree_nodes,2028
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n023,successful_ends,12
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n025,cached_endpoints,325
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n025,memo_entries,26
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n025,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n025,representative_tree_nodes,6500
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n025,successful_ends,25
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n025,cached_endpoints,169
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n025,memo_entries,26
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n025,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n025,representative_tree_nodes,2548
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n025,successful_ends,13
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n027,cached_endpoints,196
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n027,memo_entries,28
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n027,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n027,representative_tree_nodes,3150
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n027,successful_ends,14
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n027,cached_endpoints,378
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n027,memo_entries,28
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n027,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n027,representative_tree_nodes,8064
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n027,successful_ends,27
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n029,cached_endpoints,225
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n029,memo_entries,30
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n029,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n029,representative_tree_nodes,3840
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n029,successful_ends,15
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n029,cached_endpoints,435
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n029,memo_entries,30
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n029,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n029,representative_tree_nodes,9860
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n029,successful_ends,29
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n031,cached_endpoints,256
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n031,memo_entries,32
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n031,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n031,representative_tree_nodes,4624
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n031,successful_ends,16
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n033,cached_endpoints,289
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n033,memo_entries,34
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n033,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n033,representative_tree_nodes,5508
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n033,successful_ends,17
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n031,cached_endpoints,496
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n031,memo_entries,32
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n031,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n031,representative_tree_nodes,11904
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n031,successful_ends,31
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n009,cached_endpoints,334
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n009,memo_entries,91
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n009,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n009,representative_tree_nodes,3182
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n009,successful_ends,9
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n035,cached_endpoints,324
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n035,memo_entries,36
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n035,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n035,representative_tree_nodes,6498
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n035,successful_ends,18
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n033,cached_endpoints,561
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n033,memo_entries,34
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n033,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n033,representative_tree_nodes,14212
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n033,successful_ends,33
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n037,cached_endpoints,361
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n037,memo_entries,38
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n037,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n037,representative_tree_nodes,7600
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n037,successful_ends,19
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n035,cached_endpoints,630
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n035,memo_entries,36
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n035,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n035,representative_tree_nodes,16800
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n035,successful_ends,35
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n039,cached_endpoints,400
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n039,memo_entries,40
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n039,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n039,representative_tree_nodes,8820
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n039,successful_ends,20
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n041,cached_endpoints,441
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n041,memo_entries,42
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n041,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n041,representative_tree_nodes,10164
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n041,successful_ends,21
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n037,cached_endpoints,703
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n037,memo_entries,38
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n037,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n037,representative_tree_nodes,19684
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n037,successful_ends,37
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n043,cached_endpoints,484
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n043,memo_entries,44
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n043,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n043,representative_tree_nodes,11638
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n043,successful_ends,22
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n039,cached_endpoints,780
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n039,memo_entries,40
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n039,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n039,representative_tree_nodes,22880
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n039,successful_ends,39
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n045,cached_endpoints,529
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n045,memo_entries,46
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n045,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n045,representative_tree_nodes,13248
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n045,successful_ends,23
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n011,cached_endpoints,603
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n011,memo_entries,133
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n011,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n011,representative_tree_nodes,6868
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n011,successful_ends,11
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n041,cached_endpoints,861
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n041,memo_entries,42
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n041,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n041,representative_tree_nodes,26404
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n041,successful_ends,41
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n047,cached_endpoints,576
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n047,memo_entries,48
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n047,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n047,representative_tree_nodes,15000
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n047,successful_ends,24
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n049,cached_endpoints,625
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n049,memo_entries,50
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n049,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n049,representative_tree_nodes,16900
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n049,successful_ends,25
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n043,cached_endpoints,946
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n043,memo_entries,44
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n043,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n043,representative_tree_nodes,30272
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n043,successful_ends,43
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n051,cached_endpoints,676
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n051,memo_entries,52
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n051,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n051,representative_tree_nodes,18954
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n051,successful_ends,26
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n045,cached_endpoints,1035
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n045,memo_entries,46
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n045,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n045,representative_tree_nodes,34500
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n045,successful_ends,45
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n053,cached_endpoints,729
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n053,memo_entries,54
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n053,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n053,representative_tree_nodes,21168
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n053,successful_ends,27
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n047,cached_endpoints,1128
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n047,memo_entries,48
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n047,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n047,representative_tree_nodes,39104
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n047,successful_ends,47
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n055,cached_endpoints,784
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n055,memo_entries,56
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n055,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n055,representative_tree_nodes,23548
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n055,successful_ends,28
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n049,cached_endpoints,1225
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n049,memo_entries,50
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n049,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n049,representative_tree_nodes,44100
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n049,successful_ends,49
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n057,cached_endpoints,841
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n057,memo_entries,58
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n057,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n057,representative_tree_nodes,26100
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n057,successful_ends,29
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n013,cached_endpoints,992
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n013,memo_entries,183
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n013,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n013,representative_tree_nodes,13206
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n013,successful_ends,13
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n051,cached_endpoints,1326
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n051,memo_entries,52
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n051,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n051,representative_tree_nodes,49504
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n051,successful_ends,51
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n059,cached_endpoints,900
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n059,memo_entries,60
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n059,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n059,representative_tree_nodes,28830
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n059,successful_ends,30
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n061,cached_endpoints,961
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n061,memo_entries,62
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n061,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n061,representative_tree_nodes,31744
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n061,successful_ends,31
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n053,cached_endpoints,1431
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n053,memo_entries,54
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n053,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n053,representative_tree_nodes,55332
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n053,successful_ends,53
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n063,cached_endpoints,1024
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n063,memo_entries,64
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n063,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n063,representative_tree_nodes,34848
